,country,date,count
9253,Madagascar,2020-03-12,0.0
9254,Malaysia,2020-03-12,149.0
9255,Maldives,2020-03-12,8.0
9256,Malta,2020-03-12,6.0
9257,Martinique,2020-03-12,3.0
9258,Mauritania,2020-03-12,0.0
9259,Mauritius,2020-03-12,0.0
9260,Mayotte,2020-03-12,0.0
9261,Mexico,2020-03-12,12.0
9262,Moldova,2020-03-12,3.0
9263,Monaco,2020-03-12,2.0
9264,Mongolia,2020-03-12,1.0
9265,Montenegro,2020-03-12,0.0
9266,Morocco,2020-03-12,6.0
9267,Mozambique,2020-03-12,0.0
9268,Namibia,2020-03-12,0.0
9269,Nepal,2020-03-12,1.0
9270,Netherlands,2020-03-12,503.0
9271,New Zealand,2020-03-12,5.0
9272,Nicaragua,2020-03-12,0.0
9273,Niger,2020-03-12,0.0
9274,Nigeria,2020-03-12,2.0
9275,North Macedonia,2020-03-12,7.0
9276,Norway,2020-03-12,702.0
9277,Oman,2020-03-12,18.0
9278,Pakistan,2020-03-12,20.0
9279,Panama,2020-03-12,11.0
9280,Papua New Guinea,2020-03-12,0.0
9281,Paraguay,2020-03-12,5.0
9282,Peru,2020-03-12,15.0
9283,Philippines,2020-03-12,52.0
9284,Poland,2020-03-12,49.0
9285,Portugal,2020-03-12,59.0
9286,Puerto Rico,2020-03-12,0.0
9287,Qatar,2020-03-12,262.0
9288,Republic of the Congo,2020-03-12,0.0
9289,Reunion,2020-03-12,0.0
9290,Romania,2020-03-12,49.0
9291,Russia,2020-03-12,28.0
9292,Rwanda,2020-03-12,0.0
9293,Saint Lucia,2020-03-12,0.0
9294,Saint Vincent and the Grenadines,2020-03-12,0.0
9295,San Marino,2020-03-12,69.0
9296,Saudi Arabia,2020-03-12,45.0
9297,Senegal,2020-03-12,4.0
9298,Serbia,2020-03-12,19.0
9299,Seychelles,2020-03-12,0.0
9300,Singapore,2020-03-12,178.0
9301,Slovakia,2020-03-12,16.0
9302,Slovenia,2020-03-12,89.0
9303,Somalia,2020-03-12,0.0
9304,South Africa,2020-03-12,17.0
9305,Spain,2020-03-12,2277.0
9306,Sri Lanka,2020-03-12,2.0
9307,Sudan,2020-03-12,0.0
9308,Suriname,2020-03-12,0.0
9309,Sweden,2020-03-12,599.0
9310,Switzerland,2020-03-12,652.0
9311,Syria,2020-03-12,0.0
9312,Taiwan*,2020-03-12,49.0
9313,Tanzania,2020-03-12,0.0
9314,Thailand,2020-03-12,70.0
9315,The Bahamas,2020-03-12,0.0
9316,The Gambia,2020-03-12,0.0
9317,Timor-Leste,2020-03-12,0.0
9318,Togo,2020-03-12,1.0
9319,Trinidad and Tobago,2020-03-12,0.0
9320,Tunisia,2020-03-12,7.0
9321,Turkey,2020-03-12,1.0
9322,US,2020-03-12,1663.0
9323,Uganda,2020-03-12,0.0
9324,Ukraine,2020-03-12,1.0
9325,United Arab Emirates,2020-03-12,85.0
9326,United Kingdom,2020-03-12,459.0
9327,Uruguay,2020-03-12,0.0
9328,Uzbekistan,2020-03-12,0.0
9329,Venezuela,2020-03-12,0.0
9330,Vietnam,2020-03-12,39.0
9331,Zambia,2020-03-12,0.0
9332,Zimbabwe,2020-03-12,0.0
9333,Afghanistan,2020-03-13,7.0
9334,Albania,2020-03-13,33.0
9335,Algeria,2020-03-13,26.0
9336,Andorra,2020-03-13,1.0
9337,Angola,2020-03-13,0.0
9338,Antigua and Barbuda,2020-03-13,1.0
9339,Argentina,2020-03-13,31.0
9340,Armenia,2020-03-13,8.0
9341,Australia,2020-03-13,200.0
9342,Austria,2020-03-13,504.0
9343,Azerbaijan,2020-03-13,15.0
9344,"Bahamas, The",2020-03-13,0.0
9345,Bahrain,2020-03-13,189.0
9346,Bangladesh,2020-03-13,3.0
9347,Barbados,2020-03-13,0.0
9348,Belarus,2020-03-13,27.0
9349,Belgium,2020-03-13,559.0
9350,Benin,2020-03-13,0.0
9351,Bhutan,2020-03-13,1.0
9352,Bolivia,2020-03-13,3.0
9353,Bosnia and Herzegovina,2020-03-13,13.0
9354,Brazil,2020-03-13,151.0
9355,Brunei,2020-03-13,37.0
9356,Bulgaria,2020-03-13,23.0
9357,Burkina Faso,2020-03-13,2.0
9358,Cabo Verde,2020-03-13,0.0
9359,Cambodia,2020-03-13,5.0
9360,Cameroon,2020-03-13,2.0
9361,Canada,2020-03-13,193.0
9362,Cape Verde,2020-03-13,0.0
9363,Central African Republic,2020-03-13,0.0
9364,Chad,2020-03-13,0.0
9365,Chile,2020-03-13,43.0
9366,China,2020-03-13,80945.0
9367,Colombia,2020-03-13,13.0
9368,Congo (Brazzaville),2020-03-13,0.0
9369,Congo (Kinshasa),2020-03-13,2.0
9370,Costa Rica,2020-03-13,23.0
9371,Cote d'Ivoire,2020-03-13,1.0
9372,Croatia,2020-03-13,32.0
9373,Cruise Ship,2020-03-13,696.0
9374,Cuba,2020-03-13,4.0
9375,Cyprus,2020-03-13,14.0
9376,Czechia,2020-03-13,141.0
9377,Denmark,2020-03-13,804.0
9378,Djibouti,2020-03-13,0.0
9379,Dominica,2020-03-13,0.0
9380,Dominican Republic,2020-03-13,5.0
9381,East Timor,2020-03-13,0.0
9382,Ecuador,2020-03-13,17.0
9383,Egypt,2020-03-13,80.0
9384,El Salvador,2020-03-13,0.0
9385,Equatorial Guinea,2020-03-13,0.0
9386,Eritrea,2020-03-13,0.0
9387,Estonia,2020-03-13,79.0
9388,Eswatini,2020-03-13,0.0
9389,Ethiopia,2020-03-13,1.0
9390,Fiji,2020-03-13,0.0
9391,Finland,2020-03-13,155.0
9392,France,2020-03-13,3678.0
9393,French Guiana,2020-03-13,0.0
9394,Gabon,2020-03-13,0.0
9395,"Gambia, The",2020-03-13,0.0
9396,Georgia,2020-03-13,25.0
9397,Germany,2020-03-13,3675.0
9398,Ghana,2020-03-13,0.0
9399,Greece,2020-03-13,190.0
9400,Greenland,2020-03-13,0.0
9401,Grenada,2020-03-13,0.0
9402,Guadeloupe,2020-03-13,0.0
9403,Guam,2020-03-13,0.0
9404,Guatemala,2020-03-13,0.0
9405,Guernsey,2020-03-13,0.0
9406,Guinea,2020-03-13,1.0
9407,Guyana,2020-03-13,1.0
9408,Haiti,2020-03-13,0.0
9409,Holy See,2020-03-13,1.0
9410,Honduras,2020-03-13,2.0
9411,Hungary,2020-03-13,19.0
9412,Iceland,2020-03-13,134.0
9413,India,2020-03-13,82.0
9414,Indonesia,2020-03-13,69.0
9415,Iran,2020-03-13,11364.0
9416,Iraq,2020-03-13,101.0
9417,Ireland,2020-03-13,90.0
9418,Israel,2020-03-13,161.0
9419,Italy,2020-03-13,17660.0
9420,Jamaica,2020-03-13,8.0
9421,Japan,2020-03-13,701.0
9422,Jersey,2020-03-13,0.0
9423,Jordan,2020-03-13,1.0
9424,Kazakhstan,2020-03-13,4.0
9425,Kenya,2020-03-13,1.0
9426,"Korea, South",2020-03-13,7979.0
9427,Kosovo,2020-03-13,0.0
9428,Kuwait,2020-03-13,80.0
9429,Kyrgyzstan,2020-03-13,0.0
9430,Latvia,2020-03-13,17.0
9431,Lebanon,2020-03-13,77.0
9432,Liberia,2020-03-13,0.0
9433,Liechtenstein,2020-03-13,1.0
9434,Lithuania,2020-03-13,6.0
9435,Luxembourg,2020-03-13,34.0
9436,Madagascar,2020-03-13,0.0
9437,Malaysia,2020-03-13,197.0
9438,Maldives,2020-03-13,9.0
9439,Malta,2020-03-13,12.0
9440,Martinique,2020-03-13,3.0
9441,Mauritania,2020-03-13,0.0
9442,Mauritius,2020-03-13,0.0
9443,Mayotte,2020-03-13,0.0
9444,Mexico,2020-03-13,12.0
9445,Moldova,2020-03-13,6.0
9446,Monaco,2020-03-13,2.0
9447,Mongolia,2020-03-13,1.0
9448,Montenegro,2020-03-13,0.0
9449,Morocco,2020-03-13,7.0
9450,Mozambique,2020-03-13,0.0
9451,Namibia,2020-03-13,0.0
9452,Nepal,2020-03-13,1.0
9453,Netherlands,2020-03-13,806.0
9454,New Zealand,2020-03-13,5.0
9455,Nicaragua,2020-03-13,0.0
9456,Niger,2020-03-13,0.0
9457,Nigeria,2020-03-13,2.0
9458,North Macedonia,2020-03-13,14.0
9459,Norway,2020-03-13,996.0
9460,Oman,2020-03-13,19.0
9461,Pakistan,2020-03-13,28.0
9462,Panama,2020-03-13,27.0
9463,Papua New Guinea,2020-03-13,0.0
9464,Paraguay,2020-03-13,6.0
9465,Peru,2020-03-13,28.0
9466,Philippines,2020-03-13,64.0
9467,Poland,2020-03-13,68.0
9468,Portugal,2020-03-13,112.0
9469,Puerto Rico,2020-03-13,0.0
9470,Qatar,2020-03-13,320.0
9471,Republic of the Congo,2020-03-13,0.0
9472,Reunion,2020-03-13,0.0
9473,Romania,2020-03-13,89.0
9474,Russia,2020-03-13,45.0
9475,Rwanda,2020-03-13,0.0
9476,Saint Lucia,2020-03-13,0.0
9477,Saint Vincent and the Grenadines,2020-03-13,0.0
9478,San Marino,2020-03-13,80.0
9479,Saudi Arabia,2020-03-13,86.0
9480,Senegal,2020-03-13,10.0
9481,Serbia,2020-03-13,35.0
9482,Seychelles,2020-03-13,0.0
9483,Singapore,2020-03-13,200.0
9484,Slovakia,2020-03-13,32.0
9485,Slovenia,2020-03-13,141.0
9486,Somalia,2020-03-13,0.0
9487,South Africa,2020-03-13,24.0
9488,Spain,2020-03-13,5232.0
9489,Sri Lanka,2020-03-13,6.0
9490,Sudan,2020-03-13,1.0
9491,Suriname,2020-03-13,0.0
9492,Sweden,2020-03-13,814.0
9493,Switzerland,2020-03-13,1139.0
9494,Syria,2020-03-13,0.0
9495,Taiwan*,2020-03-13,50.0
9496,Tanzania,2020-03-13,0.0
9497,Thailand,2020-03-13,75.0
9498,The Bahamas,2020-03-13,0.0
9499,The Gambia,2020-03-13,0.0
9500,Timor-Leste,2020-03-13,0.0
9501,Togo,2020-03-13,1.0
9502,Trinidad and Tobago,2020-03-13,0.0
9503,Tunisia,2020-03-13,16.0
9504,Turkey,2020-03-13,5.0
9505,US,2020-03-13,2179.0
9506,Uganda,2020-03-13,0.0
9507,Ukraine,2020-03-13,3.0
9508,United Arab Emirates,2020-03-13,85.0
9509,United Kingdom,2020-03-13,802.0
9510,Uruguay,2020-03-13,0.0
9511,Uzbekistan,2020-03-13,0.0
9512,Venezuela,2020-03-13,0.0
9513,Vietnam,2020-03-13,47.0
9514,Zambia,2020-03-13,0.0
9515,Zimbabwe,2020-03-13,0.0
9516,Afghanistan,2020-03-14,11.0
9517,Albania,2020-03-14,38.0
9518,Algeria,2020-03-14,37.0
9519,Andorra,2020-03-14,1.0
9520,Angola,2020-03-14,0.0
9521,Antigua and Barbuda,2020-03-14,1.0
9522,Argentina,2020-03-14,34.0
9523,Armenia,2020-03-14,18.0
9524,Australia,2020-03-14,250.0
9525,Austria,2020-03-14,655.0
9526,Azerbaijan,2020-03-14,15.0
9527,"Bahamas, The",2020-03-14,0.0
9528,Bahrain,2020-03-14,210.0
9529,Bangladesh,2020-03-14,3.0
9530,Barbados,2020-03-14,0.0
9531,Belarus,2020-03-14,27.0
9532,Belgium,2020-03-14,689.0
9533,Benin,2020-03-14,0.0
9534,Bhutan,2020-03-14,1.0
9535,Bolivia,2020-03-14,10.0
9536,Bosnia and Herzegovina,2020-03-14,18.0
9537,Brazil,2020-03-14,151.0
9538,Brunei,2020-03-14,40.0
9539,Bulgaria,2020-03-14,41.0
9540,Burkina Faso,2020-03-14,2.0
9541,Cabo Verde,2020-03-14,0.0
9542,Cambodia,2020-03-14,7.0
9543,Cameroon,2020-03-14,2.0
9544,Canada,2020-03-14,198.0
9545,Cape Verde,2020-03-14,0.0
9546,Central African Republic,2020-03-14,0.0
9547,Chad,2020-03-14,0.0
9548,Chile,2020-03-14,61.0
9549,China,2020-03-14,80977.0
9550,Colombia,2020-03-14,22.0
9551,Congo (Brazzaville),2020-03-14,0.0
9552,Congo (Kinshasa),2020-03-14,2.0
9553,Costa Rica,2020-03-14,26.0
9554,Cote d'Ivoire,2020-03-14,1.0
9555,Croatia,2020-03-14,38.0
9556,Cruise Ship,2020-03-14,696.0
9557,Cuba,2020-03-14,4.0
9558,Cyprus,2020-03-14,26.0
9559,Czechia,2020-03-14,189.0
9560,Denmark,2020-03-14,836.0
9561,Djibouti,2020-03-14,0.0
9562,Dominica,2020-03-14,0.0
9563,Dominican Republic,2020-03-14,11.0
9564,East Timor,2020-03-14,0.0
9565,Ecuador,2020-03-14,28.0
9566,Egypt,2020-03-14,109.0
9567,El Salvador,2020-03-14,0.0
9568,Equatorial Guinea,2020-03-14,0.0
9569,Eritrea,2020-03-14,0.0
9570,Estonia,2020-03-14,115.0
9571,Eswatini,2020-03-14,1.0
9572,Ethiopia,2020-03-14,1.0
9573,Fiji,2020-03-14,0.0
9574,Finland,2020-03-14,225.0
9575,France,2020-03-14,4487.0
9576,French Guiana,2020-03-14,0.0
9577,Gabon,2020-03-14,1.0
9578,"Gambia, The",2020-03-14,0.0
9579,Georgia,2020-03-14,30.0
9580,Germany,2020-03-14,4585.0
9581,Ghana,2020-03-14,3.0
9582,Greece,2020-03-14,228.0
9583,Greenland,2020-03-14,0.0
9584,Grenada,2020-03-14,0.0
9585,Guadeloupe,2020-03-14,0.0
9586,Guam,2020-03-14,0.0
9587,Guatemala,2020-03-14,1.0
9588,Guernsey,2020-03-14,0.0
9589,Guinea,2020-03-14,1.0
9590,Guyana,2020-03-14,1.0
9591,Haiti,2020-03-14,0.0
9592,Holy See,2020-03-14,1.0
9593,Honduras,2020-03-14,2.0
9594,Hungary,2020-03-14,30.0
9595,Iceland,2020-03-14,156.0
9596,India,2020-03-14,102.0
9597,Indonesia,2020-03-14,96.0
9598,Iran,2020-03-14,12729.0
9599,Iraq,2020-03-14,110.0
9600,Ireland,2020-03-14,129.0
9601,Israel,2020-03-14,193.0
9602,Italy,2020-03-14,21157.0
9603,Jamaica,2020-03-14,8.0
9604,Japan,2020-03-14,773.0
9605,Jersey,2020-03-14,0.0
9606,Jordan,2020-03-14,1.0
9607,Kazakhstan,2020-03-14,6.0
9608,Kenya,2020-03-14,1.0
9609,"Korea, South",2020-03-14,8086.0
9610,Kosovo,2020-03-14,0.0
9611,Kuwait,2020-03-14,104.0
9612,Kyrgyzstan,2020-03-14,0.0
9613,Latvia,2020-03-14,26.0
9614,Lebanon,2020-03-14,93.0
9615,Liberia,2020-03-14,0.0
9616,Liechtenstein,2020-03-14,4.0
9617,Lithuania,2020-03-14,8.0
9618,Luxembourg,2020-03-14,51.0
9619,Madagascar,2020-03-14,0.0
9620,Malaysia,2020-03-14,238.0
9621,Maldives,2020-03-14,10.0
9622,Malta,2020-03-14,18.0
9623,Martinique,2020-03-14,9.0
9624,Mauritania,2020-03-14,1.0
9625,Mauritius,2020-03-14,0.0
9626,Mayotte,2020-03-14,0.0
9627,Mexico,2020-03-14,26.0
9628,Moldova,2020-03-14,12.0
9629,Monaco,2020-03-14,2.0
9630,Mongolia,2020-03-14,1.0
9631,Montenegro,2020-03-14,0.0
9632,Morocco,2020-03-14,17.0
9633,Mozambique,2020-03-14,0.0
9634,Namibia,2020-03-14,2.0
9635,Nepal,2020-03-14,1.0
9636,Netherlands,2020-03-14,962.0
9637,New Zealand,2020-03-14,6.0
9638,Nicaragua,2020-03-14,0.0
9639,Niger,2020-03-14,0.0
9640,Nigeria,2020-03-14,2.0
9641,North Macedonia,2020-03-14,14.0
9642,Norway,2020-03-14,1090.0
9643,Oman,2020-03-14,19.0
9644,Pakistan,2020-03-14,31.0
9645,Panama,2020-03-14,36.0
9646,Papua New Guinea,2020-03-14,0.0
9647,Paraguay,2020-03-14,6.0
9648,Peru,2020-03-14,38.0
9649,Philippines,2020-03-14,111.0
9650,Poland,2020-03-14,103.0
9651,Portugal,2020-03-14,169.0
9652,Puerto Rico,2020-03-14,0.0
9653,Qatar,2020-03-14,337.0
9654,Republic of the Congo,2020-03-14,0.0
9655,Reunion,2020-03-14,0.0
9656,Romania,2020-03-14,123.0
9657,Russia,2020-03-14,59.0
9658,Rwanda,2020-03-14,1.0
9659,Saint Lucia,2020-03-14,1.0
9660,Saint Vincent and the Grenadines,2020-03-14,1.0
9661,San Marino,2020-03-14,80.0
9662,Saudi Arabia,2020-03-14,103.0
9663,Senegal,2020-03-14,10.0
9664,Serbia,2020-03-14,46.0
9665,Seychelles,2020-03-14,2.0
9666,Singapore,2020-03-14,212.0
9667,Slovakia,2020-03-14,44.0
9668,Slovenia,2020-03-14,181.0
9669,Somalia,2020-03-14,0.0
9670,South Africa,2020-03-14,38.0
9671,Spain,2020-03-14,6391.0
9672,Sri Lanka,2020-03-14,10.0
9673,Sudan,2020-03-14,1.0
9674,Suriname,2020-03-14,1.0
9675,Sweden,2020-03-14,961.0
9676,Switzerland,2020-03-14,1359.0
9677,Syria,2020-03-14,0.0
9678,Taiwan*,2020-03-14,53.0
9679,Tanzania,2020-03-14,0.0
9680,Thailand,2020-03-14,82.0
9681,The Bahamas,2020-03-14,0.0
9682,The Gambia,2020-03-14,0.0
9683,Timor-Leste,2020-03-14,0.0
9684,Togo,2020-03-14,1.0
9685,Trinidad and Tobago,2020-03-14,2.0
9686,Tunisia,2020-03-14,18.0
9687,Turkey,2020-03-14,5.0
9688,US,2020-03-14,2727.0
9689,Uganda,2020-03-14,0.0
9690,Ukraine,2020-03-14,3.0
9691,United Arab Emirates,2020-03-14,85.0
9692,United Kingdom,2020-03-14,1144.0
9693,Uruguay,2020-03-14,4.0
9694,Uzbekistan,2020-03-14,0.0
9695,Venezuela,2020-03-14,2.0
9696,Vietnam,2020-03-14,53.0
9697,Zambia,2020-03-14,0.0
9698,Zimbabwe,2020-03-14,0.0
9699,Afghanistan,2020-03-15,16.0
9700,Albania,2020-03-15,42.0
9701,Algeria,2020-03-15,48.0
9702,Andorra,2020-03-15,1.0
9703,Angola,2020-03-15,0.0
9704,Antigua and Barbuda,2020-03-15,1.0
9705,Argentina,2020-03-15,45.0
9706,Armenia,2020-03-15,26.0
9707,Australia,2020-03-15,297.0
9708,Austria,2020-03-15,860.0
9709,Azerbaijan,2020-03-15,23.0
9710,"Bahamas, The",2020-03-15,0.0
9711,Bahrain,2020-03-15,214.0
9712,Bangladesh,2020-03-15,5.0
9713,Barbados,2020-03-15,0.0
9714,Belarus,2020-03-15,27.0
9715,Belgium,2020-03-15,886.0
9716,Benin,2020-03-15,0.0
9717,Bhutan,2020-03-15,1.0
9718,Bolivia,2020-03-15,10.0
9719,Bosnia and Herzegovina,2020-03-15,24.0
9720,Brazil,2020-03-15,162.0
9721,Brunei,2020-03-15,50.0
9722,Bulgaria,2020-03-15,51.0
9723,Burkina Faso,2020-03-15,3.0
9724,Cabo Verde,2020-03-15,0.0
9725,Cambodia,2020-03-15,7.0
9726,Cameroon,2020-03-15,2.0
9727,Canada,2020-03-15,252.0
9728,Cape Verde,2020-03-15,0.0
9729,Central African Republic,2020-03-15,1.0
9730,Chad,2020-03-15,0.0
9731,Chile,2020-03-15,74.0
9732,China,2020-03-15,81003.0
9733,Colombia,2020-03-15,34.0
9734,Congo (Brazzaville),2020-03-15,1.0
9735,Congo (Kinshasa),2020-03-15,2.0
9736,Costa Rica,2020-03-15,27.0
9737,Cote d'Ivoire,2020-03-15,1.0
9738,Croatia,2020-03-15,49.0
9739,Cruise Ship,2020-03-15,696.0
9740,Cuba,2020-03-15,4.0
9741,Cyprus,2020-03-15,26.0
9742,Czechia,2020-03-15,253.0
9743,Denmark,2020-03-15,875.0
9744,Djibouti,2020-03-15,0.0
9745,Dominica,2020-03-15,0.0
9746,Dominican Republic,2020-03-15,11.0
9747,East Timor,2020-03-15,0.0
9748,Ecuador,2020-03-15,28.0
9749,Egypt,2020-03-15,110.0
9750,El Salvador,2020-03-15,0.0
9751,Equatorial Guinea,2020-03-15,1.0
9752,Eritrea,2020-03-15,0.0
9753,Estonia,2020-03-15,171.0
9754,Eswatini,2020-03-15,1.0
9755,Ethiopia,2020-03-15,1.0
9756,Fiji,2020-03-15,0.0
9757,Finland,2020-03-15,244.0
9758,France,2020-03-15,4523.0
9759,French Guiana,2020-03-15,0.0
9760,Gabon,2020-03-15,1.0
9761,"Gambia, The",2020-03-15,0.0
9762,Georgia,2020-03-15,33.0
9763,Germany,2020-03-15,5795.0
9764,Ghana,2020-03-15,6.0
9765,Greece,2020-03-15,331.0
9766,Greenland,2020-03-15,0.0
9767,Grenada,2020-03-15,0.0
9768,Guadeloupe,2020-03-15,0.0
9769,Guam,2020-03-15,0.0
9770,Guatemala,2020-03-15,1.0
9771,Guernsey,2020-03-15,0.0
9772,Guinea,2020-03-15,1.0
9773,Guyana,2020-03-15,4.0
9774,Haiti,2020-03-15,0.0
9775,Holy See,2020-03-15,1.0
9776,Honduras,2020-03-15,3.0
9777,Hungary,2020-03-15,32.0
9778,Iceland,2020-03-15,171.0
9779,India,2020-03-15,113.0
9780,Indonesia,2020-03-15,117.0
9781,Iran,2020-03-15,13938.0
9782,Iraq,2020-03-15,116.0
9783,Ireland,2020-03-15,129.0
9784,Israel,2020-03-15,251.0
9785,Italy,2020-03-15,24747.0
9786,Jamaica,2020-03-15,10.0
9787,Japan,2020-03-15,839.0
9788,Jersey,2020-03-15,0.0
9789,Jordan,2020-03-15,8.0
9790,Kazakhstan,2020-03-15,9.0
9791,Kenya,2020-03-15,3.0
9792,"Korea, South",2020-03-15,8162.0
9793,Kosovo,2020-03-15,2.0
9794,Kuwait,2020-03-15,112.0
9795,Kyrgyzstan,2020-03-15,0.0
9796,Latvia,2020-03-15,30.0
9797,Lebanon,2020-03-15,110.0
9798,Liberia,2020-03-15,0.0
9799,Liechtenstein,2020-03-15,4.0
9800,Lithuania,2020-03-15,12.0
9801,Luxembourg,2020-03-15,59.0
9802,Madagascar,2020-03-15,0.0
9803,Malaysia,2020-03-15,428.0
9804,Maldives,2020-03-15,13.0
9805,Malta,2020-03-15,21.0
9806,Martinique,2020-03-15,9.0
9807,Mauritania,2020-03-15,1.0
9808,Mauritius,2020-03-15,0.0
9809,Mayotte,2020-03-15,0.0
9810,Mexico,2020-03-15,41.0
9811,Moldova,2020-03-15,23.0
9812,Monaco,2020-03-15,2.0
9813,Mongolia,2020-03-15,1.0
9814,Montenegro,2020-03-15,0.0
9815,Morocco,2020-03-15,28.0
9816,Mozambique,2020-03-15,0.0
9817,Namibia,2020-03-15,2.0
9818,Nepal,2020-03-15,1.0
9819,Netherlands,2020-03-15,1138.0
9820,New Zealand,2020-03-15,8.0
9821,Nicaragua,2020-03-15,0.0
9822,Niger,2020-03-15,0.0
9823,Nigeria,2020-03-15,2.0
9824,North Macedonia,2020-03-15,14.0
9825,Norway,2020-03-15,1221.0
9826,Oman,2020-03-15,22.0
9827,Pakistan,2020-03-15,53.0
9828,Panama,2020-03-15,43.0
9829,Papua New Guinea,2020-03-15,0.0
9830,Paraguay,2020-03-15,6.0
9831,Peru,2020-03-15,43.0
9832,Philippines,2020-03-15,140.0
9833,Poland,2020-03-15,119.0
9834,Portugal,2020-03-15,245.0
9835,Puerto Rico,2020-03-15,0.0
9836,Qatar,2020-03-15,401.0
9837,Republic of the Congo,2020-03-15,0.0
9838,Reunion,2020-03-15,0.0
9839,Romania,2020-03-15,131.0
9840,Russia,2020-03-15,63.0
9841,Rwanda,2020-03-15,1.0
9842,Saint Lucia,2020-03-15,2.0
9843,Saint Vincent and the Grenadines,2020-03-15,1.0
9844,San Marino,2020-03-15,101.0
9845,Saudi Arabia,2020-03-15,103.0
9846,Senegal,2020-03-15,24.0
9847,Serbia,2020-03-15,48.0
9848,Seychelles,2020-03-15,2.0
9849,Singapore,2020-03-15,226.0
9850,Slovakia,2020-03-15,54.0
9851,Slovenia,2020-03-15,219.0
9852,Somalia,2020-03-15,0.0
9853,South Africa,2020-03-15,51.0
9854,Spain,2020-03-15,7798.0
9855,Sri Lanka,2020-03-15,18.0
9856,Sudan,2020-03-15,1.0
9857,Suriname,2020-03-15,1.0
9858,Sweden,2020-03-15,1022.0
9859,Switzerland,2020-03-15,2200.0
9860,Syria,2020-03-15,0.0
9861,Taiwan*,2020-03-15,59.0
9862,Tanzania,2020-03-15,0.0
9863,Thailand,2020-03-15,114.0
9864,The Bahamas,2020-03-15,0.0
9865,The Gambia,2020-03-15,0.0
9866,Timor-Leste,2020-03-15,0.0
9867,Togo,2020-03-15,1.0
9868,Trinidad and Tobago,2020-03-15,2.0
9869,Tunisia,2020-03-15,18.0
9870,Turkey,2020-03-15,6.0
9871,US,2020-03-15,3499.0
9872,Uganda,2020-03-15,0.0
9873,Ukraine,2020-03-15,3.0
9874,United Arab Emirates,2020-03-15,98.0
9875,United Kingdom,2020-03-15,1145.0
9876,Uruguay,2020-03-15,4.0
9877,Uzbekistan,2020-03-15,1.0
9878,Venezuela,2020-03-15,10.0
9879,Vietnam,2020-03-15,56.0
9880,Zambia,2020-03-15,0.0
9881,Zimbabwe,2020-03-15,0.0
9882,Afghanistan,2020-03-16,21.0
9883,Albania,2020-03-16,51.0
9884,Algeria,2020-03-16,54.0
9885,Andorra,2020-03-16,2.0
9886,Angola,2020-03-16,0.0
9887,Antigua and Barbuda,2020-03-16,1.0
9888,Argentina,2020-03-16,56.0
9889,Armenia,2020-03-16,52.0
9890,Australia,2020-03-16,377.0
9891,Austria,2020-03-16,1018.0
9892,Azerbaijan,2020-03-16,15.0
9893,"Bahamas, The",2020-03-16,1.0
9894,Bahrain,2020-03-16,214.0
9895,Bangladesh,2020-03-16,8.0
9896,Barbados,2020-03-16,0.0
9897,Belarus,2020-03-16,36.0
9898,Belgium,2020-03-16,1058.0
9899,Benin,2020-03-16,1.0
9900,Bhutan,2020-03-16,1.0
9901,Bolivia,2020-03-16,11.0
9902,Bosnia and Herzegovina,2020-03-16,25.0
9903,Brazil,2020-03-16,200.0
9904,Brunei,2020-03-16,54.0
9905,Bulgaria,2020-03-16,52.0
9906,Burkina Faso,2020-03-16,15.0
9907,Cabo Verde,2020-03-16,0.0
9908,Cambodia,2020-03-16,7.0
9909,Cameroon,2020-03-16,4.0
9910,Canada,2020-03-16,415.0
9911,Cape Verde,2020-03-16,0.0
9912,Central African Republic,2020-03-16,1.0
9913,Chad,2020-03-16,0.0
9914,Chile,2020-03-16,155.0
9915,China,2020-03-16,81033.0
9916,Colombia,2020-03-16,54.0
9917,Congo (Brazzaville),2020-03-16,1.0
9918,Congo (Kinshasa),2020-03-16,2.0
9919,Costa Rica,2020-03-16,35.0
9920,Cote d'Ivoire,2020-03-16,1.0
9921,Croatia,2020-03-16,57.0
9922,Cruise Ship,2020-03-16,696.0
9923,Cuba,2020-03-16,4.0
9924,Cyprus,2020-03-16,33.0
9925,Czechia,2020-03-16,298.0
9926,Denmark,2020-03-16,933.0
9927,Djibouti,2020-03-16,0.0
9928,Dominica,2020-03-16,0.0
9929,Dominican Republic,2020-03-16,11.0
9930,East Timor,2020-03-16,0.0
9931,Ecuador,2020-03-16,37.0
9932,Egypt,2020-03-16,150.0
9933,El Salvador,2020-03-16,0.0
9934,Equatorial Guinea,2020-03-16,1.0
9935,Eritrea,2020-03-16,0.0
9936,Estonia,2020-03-16,205.0
9937,Eswatini,2020-03-16,1.0
9938,Ethiopia,2020-03-16,5.0
9939,Fiji,2020-03-16,0.0
9940,Finland,2020-03-16,277.0
9941,France,2020-03-16,6668.0
9942,French Guiana,2020-03-16,0.0
9943,Gabon,2020-03-16,1.0
9944,"Gambia, The",2020-03-16,0.0
9945,Georgia,2020-03-16,33.0
9946,Germany,2020-03-16,7272.0
9947,Ghana,2020-03-16,6.0
9948,Greece,2020-03-16,331.0
9949,Greenland,2020-03-16,0.0
9950,Grenada,2020-03-16,0.0
9951,Guadeloupe,2020-03-16,0.0
9952,Guam,2020-03-16,0.0
9953,Guatemala,2020-03-16,2.0
9954,Guernsey,2020-03-16,0.0
